1:261	2:5	3:19	4:0	5:23	6:32	7:25	8:260	9:6	10:19	11:25	12:32	13:18	14:4	37	37
1:186	2:6	3:19	4:-1	5:-1	6:32	7:25	8:186	9:6	10:19	11:15	12:25	13:32	14:24	1	1
1:186	2:6	3:19	4:18	5:25	6:32	7:4	8:186	9:6	10:19	11:25	12:25	13:23	14:19	1	1
1:214	2:6	3:19	4:20	5:25	6:23	7:32	8:214	9:6	10:19	11:18	12:25	13:0	14:13	1	1
1:214	2:6	3:19	4:18	5:25	6:0	7:13	8:214	9:6	10:19	11:32	12:6	13:18	14:30	1	1
1:207	2:6	3:18	4:18	5:18	6:32	7:0	8:207	9:6	10:18	11:13	12:19	13:32	14:25	1	1
1:207	2:6	3:18	4:13	5:19	6:32	7:25	8:207	9:6	10:18	11:25	12:32	13:32	14:18	1	1
1:207	2:6	3:19	4:25	5:23	6:32	7:32	8:207	9:6	10:19	11:15	12:25	13:19	14:23	1	1
1:207	2:6	3:19	4:24	5:23	6:32	7:18	8:207	9:6	10:18	11:23	12:18	13:32	14:32	1	1
1:207	2:6	3:18	4:23	5:18	6:32	7:32	8:207	9:6	10:19	11:32	12:25	13:32	14:6	1	1
1:207	2:6	3:19	4:32	5:25	6:32	7:6	8:207	9:6	10:19	11:25	12:25	13:32	14:32	1	1
1:207	2:6	3:19	4:25	5:25	6:32	7:32	8:207	9:6	10:19	11:25	12:25	13:32	14:6	1	1
1:207	2:6	3:19	4:25	5:25	6:32	7:6	8:207	9:6	10:19	11:15	12:25	13:32	14:6	1	1
1:196	2:5	3:19	4:18	5:3	6:0	7:32	8:196	9:5	10:19	11:25	12:32	13:18	14:18	14	1
1:175	2:2	3:19	4:19	5:3	6:32	7:18	8:175	9:2	10:19	11:18	12:25	13:0	14:32	1	1
1:166	2:3	3:19	4:1	5:25	6:18	7:25	8:166	9:3	10:19	11:18	12:25	13:18	14:25	0	1
1:166	2:3	3:19	4:1	5:25	6:18	7:25	8:166	9:3	10:19	11:18	12:25	13:18	14:25	39	1
1:30	2:5	3:32	4:-1	5:0	6:18	7:4	8:30	9:5	10:18	11:6	12:18	13:18	14:4	1	1
1:92	2:4	3:19	4:18	5:7	6:18	7:32	8:90	9:5	10:19	11:18	12:3	13:32	14:18	22	1
1:257	2:4	3:0	4:0	5:32	6:4	7:16	8:257	9:4	10:0	11:0	12:32	13:4	14:16	1	1
1:18	2:4	3:16	4:5	5:4	6:15	7:32	8:18	9:4	10:18	11:0	12:4	13:15	14:32	1	1
1:166	2:3	3:19	4:18	5:30	6:18	7:25	8:166	9:3	10:19	11:18	12:25	13:18	14:25	0	1
1:166	2:3	3:19	4:18	5:30	6:18	7:25	8:166	9:3	10:19	11:18	12:25	13:18	14:25	39	1
1:43	2:5	3:19	4:19	5:32	6:18	7:25	8:43	9:5	10:19	11:18	12:25	13:32	14:0	1	1
1:263	2:2	3:18	4:0	5:30	6:3	7:19	8:263	9:4	10:18	11:25	12:31	13:4	14:16	1	1
1:196	2:5	3:19	4:18	5:19	6:13	7:18	8:196	9:5	10:19	11:0	12:20	13:0	14:32	14	1
1:198	2:4	3:19	4:25	5:25	6:25	7:30	8:197	9:5	10:19	11:25	12:30	13:32	14:18	9	1
1:196	2:6	3:19	4:19	5:25	6:25	7:19	8:197	9:5	10:19	11:25	12:25	13:32	14:15	15	1
1:198	2:4	3:19	4:32	5:25	6:25	7:10	8:197	9:5	10:19	11:25	12:25	13:23	14:23	9	1
1:76	2:5	3:19	4:0	5:32	6:18	7:13	8:76	9:5	10:19	11:25	12:30	13:7	14:13	15	1
1:59	2:5	3:19	4:18	5:25	6:18	7:32	8:59	9:5	10:18	11:18	12:30	13:0	14:29	0	1
1:51	2:5	3:19	4:4	5:16	6:13	7:18	8:51	9:5	10:19	11:15	12:25	13:0	14:31	1	1
1:51	2:5	3:19	4:20	5:25	6:0	7:29	8:51	9:5	10:19	11:18	12:25	13:18	14:18	1	1
1:49	2:5	3:19	4:32	5:25	6:0	7:23	8:49	9:5	10:19	11:25	12:0	13:18	14:25	15	1
1:142	2:5	3:19	4:-1	5:-1	6:32	7:18	8:142	9:5	10:19	11:32	12:25	13:32	14:32	15	1
1:48	2:5	3:19	4:18	5:25	6:25	7:19	8:4	9:4	10:19	11:18	12:25	13:25	14:25	26	1
1:101	2:6	3:19	4:18	5:18	6:23	7:19	8:101	9:6	10:19	11:18	12:25	13:32	14:18	1	1
1:228	2:5	3:19	4:30	5:25	6:18	7:18	8:228	9:5	10:19	11:32	12:25	13:4	14:3	15	1
1:17	2:4	3:19	4:30	5:23	6:4	7:32	8:17	9:4	10:18	11:6	12:30	13:4	14:21	25	1
1:100	2:4	3:18	4:23	5:21	6:32	7:1	8:100	9:4	10:18	11:25	12:21	13:6	14:0	1	1
1:218	2:6	3:19	4:32	5:23	6:18	7:32	8:218	9:6	10:19	11:15	12:7	13:18	14:18	1	1
1:247	2:6	3:19	4:18	5:25	6:32	7:32	8:247	9:6	10:19	11:32	12:32	13:7	14:13	15	1
1:50	2:5	3:19	4:-1	5:-1	6:7	7:13	8:232	9:6	10:19	11:0	12:32	13:7	14:18	18	1
1:232	2:6	3:19	4:32	5:25	6:20	7:17	8:232	9:6	10:19	11:0	12:25	13:32	14:24	1	1
1:50	2:5	3:19	4:24	5:23	6:7	7:10	8:232	9:6	10:19	11:25	12:23	13:7	14:25	18	1
1:50	2:5	3:19	4:18	5:23	6:18	7:32	8:232	9:6	10:19	11:20	12:7	13:23	14:19	18	1
1:247	2:6	3:19	4:18	5:25	6:32	7:32	8:247	9:6	10:19	11:32	12:32	13:7	14:13	15	1
1:258	2:4	3:19	4:18	5:23	6:32	7:6	8:258	9:4	10:19	11:20	12:20	13:18	14:23	1	1
1:258	2:6	3:19	4:18	5:32	6:23	7:32	8:258	9:6	10:19	11:24	12:23	13:18	14:18	1	1
1:258	2:6	3:19	4:32	5:25	6:3	7:18	8:258	9:6	10:19	11:18	12:25	13:32	14:32	1	1
1:258	2:6	3:19	4:18	5:25	6:32	7:18	8:258	9:6	10:19	11:0	12:25	13:23	14:19	1	1
1:258	2:6	3:19	4:0	5:25	6:23	7:19	8:258	9:0	10:19	11:18	12:7	13:18	14:32	1	1
1:258	2:6	3:19	4:25	5:23	6:15	7:25	8:258	9:6	10:19	11:18	12:25	13:0	14:15	1	1
1:142	2:5	3:19	4:-1	5:-1	6:13	7:18	8:142	9:5	10:19	11:16	12:32	13:7	14:19	15	1
1:158	2:6	3:19	4:3	5:18	6:25	7:32	8:158	9:6	10:19	11:30	12:18	13:32	14:1	1	1
1:122	2:6	3:19	4:19	5:18	6:25	7:23	8:122	9:6	10:19	11:18	12:18	13:32	14:1	1	1
1:139	2:2	3:19	4:32	5:23	6:18	7:19	8:114	9:2	10:19	11:19	12:18	13:25	14:32	33	1
1:166	2:3	3:19	4:19	5:23	6:7	7:19	8:166	9:3	10:19	11:0	12:25	13:7	14:18	0	1
1:166	2:3	3:19	4:19	5:23	6:7	7:19	8:166	9:3	10:19	11:0	12:25	13:7	14:18	39	1
1:196	2:5	3:19	4:-1	5:-1	6:13	7:18	8:196	9:6	10:19	11:18	12:18	13:7	14:19	14	1
1:23	2:6	3:19	4:19	5:19	6:32	7:0	8:42	9:0	10:19	11:25	12:32	13:18	14:29	24	1
1:180	2:5	3:19	4:23	5:19	6:0	7:32	8:180	9:5	10:19	11:18	12:23	13:25	14:0	1	1
1:258	2:6	3:19	4:18	5:25	6:32	7:18	8:258	9:6	10:18	11:13	12:18	13:19	14:25	1	1
1:166	2:3	3:19	4:32	5:25	6:18	7:15	8:166	9:3	10:19	11:18	12:25	13:18	14:32	0	1
1:166	2:3	3:19	4:32	5:25	6:18	7:15	8:166	9:3	10:19	11:18	12:25	13:18	14:32	39	1
1:39	2:4	3:18	4:32	5:2	6:32	7:6	8:39	9:4	10:18	11:25	12:3	13:7	14:18	15	1
1:39	2:4	3:18	4:18	5:25	6:0	7:32	8:39	9:4	10:18	11:24	12:23	13:31	14:13	15	1
1:173	2:5	3:18	4:18	5:25	6:29	7:4	8:16	9:4	10:18	11:4	12:16	13:11	14:25	6	1
1:64	2:5	3:19	4:0	5:32	6:18	7:0	8:64	9:5	10:19	11:32	12:1	13:25	14:24	2	1
1:64	2:5	3:19	4:32	5:1	6:25	7:24	8:64	9:5	10:18	11:32	12:23	13:7	14:18	2	1
1:106	2:5	3:19	4:18	5:25	6:18	7:0	8:102	9:4	10:19	11:32	12:1	13:18	14:32	22	1
1:149	2:5	3:19	4:20	5:25	6:0	7:32	8:149	9:5	10:19	11:20	12:25	13:0	14:30	1	1
1:149	2:5	3:19	4:20	5:25	6:0	7:32	8:149	9:5	10:19	11:20	12:25	13:0	14:30	4	1
1:117	2:5	3:19	4:19	5:25	6:11	7:0	8:117	9:5	10:19	11:18	12:3	13:7	14:18	1	1
1:153	2:4	3:10	4:18	5:25	6:32	7:25	8:153	9:4	10:10	11:32	12:25	13:0	14:32	1	1
1:100	2:4	3:18	4:23	5:21	6:32	7:1	8:100	9:4	10:18	11:25	12:21	13:6	14:0	1	1
1:100	2:4	3:18	4:19	5:21	6:32	7:32	8:100	9:4	10:18	11:6	12:21	13:18	14:32	1	1
1:100	2:4	3:18	4:19	5:21	6:13	7:18	8:100	9:4	10:18	11:18	12:21	13:18	14:15	1	1
1:146	2:4	3:18	4:-1	5:-1	6:20	7:32	8:147	9:5	10:13	11:4	12:16	13:18	14:3	15	1
1:29	2:4	3:10	4:18	5:23	6:31	7:13	8:29	9:4	10:10	11:25	12:23	13:32	14:4	1	1
1:29	2:4	3:10	4:32	5:1	6:18	7:7	8:29	9:4	10:10	11:0	12:23	13:32	14:4	1	1
1:29	2:4	3:15	4:20	5:18	6:6	7:18	8:29	9:4	10:10	11:25	12:23	13:0	14:32	1	1
1:126	2:6	3:19	4:3	5:18	6:25	7:18	8:126	9:6	10:19	11:18	12:18	13:32	14:1	1	1
1:81	2:6	3:19	4:0	5:32	6:7	7:18	8:81	9:6	10:19	11:24	12:23	13:7	14:18	1	1
1:31	2:5	3:19	4:-1	5:-1	6:25	7:18	8:31	9:5	10:18	11:18	12:4	13:25	14:4	16	1
1:100	2:4	3:18	4:15	5:21	6:32	7:18	8:100	9:4	10:18	11:18	12:21	13:32	14:18	1	1
1:28	2:4	3:10	4:25	5:23	6:10	7:18	8:28	9:4	10:10	11:25	12:23	13:10	14:18	1	1
1:100	2:4	3:18	4:15	5:21	6:7	7:18	8:100	9:4	10:18	11:10	12:21	13:32	14:18	1	1
1:75	2:5	3:19	4:18	5:30	6:18	7:18	8:76	9:5	10:19	11:25	12:25	13:18	14:3	15	1
1:166	2:3	3:19	4:32	5:6	6:18	7:18	8:166	9:3	10:19	11:18	12:11	13:18	14:18	0	1
1:166	2:3	3:19	4:32	5:6	6:18	7:18	8:166	9:3	10:19	11:18	12:11	13:18	14:18	39	1
1:117	2:5	3:19	4:-1	5:-1	6:20	7:18	8:117	9:5	10:19	11:16	12:20	13:7	14:18	1	1
1:100	2:4	3:18	4:20	5:21	6:32	7:25	8:100	9:4	10:18	11:20	12:21	13:32	14:25	1	1
1:222	2:5	3:19	4:32	5:1	6:25	7:0	8:222	9:5	10:19	11:32	12:1	13:32	14:23	1	1
1:237	2:5	3:19	4:25	5:25	6:0	7:30	8:237	9:5	10:19	11:29	12:25	13:23	14:18	15	1
1:86	2:5	3:18	4:32	5:6	6:0	7:0	8:86	9:5	10:18	11:20	12:7	13:17	14:0	15	1
1:100	2:4	3:18	4:20	5:21	6:25	7:18	8:100	9:4	10:18	11:32	12:21	13:25	14:0	1	1
1:264	2:6	3:19	4:32	5:6	6:25	7:14	8:25	9:5	10:19	11:0	12:23	13:18	14:-1	5	1
1:264	2:6	3:19	4:32	5:6	6:25	7:14	8:25	9:5	10:19	11:0	12:23	13:18	14:-1	34	1
1:264	2:6	3:19	4:20	5:23	6:18	7:7	8:264	9:6	10:19	11:18	12:32	13:18	14:-1	1	1
1:264	2:6	3:19	4:4	5:16	6:32	7:24	8:264	9:6	10:19	11:32	12:25	13:0	14:32	1	1
1:264	2:6	3:19	4:19	5:32	6:15	7:32	8:264	9:6	10:19	11:25	12:25	13:18	14:30	1	1
1:79	2:6	3:19	4:18	5:13	6:19	7:18	8:79	9:6	10:19	11:18	12:13	13:0	14:21	1	1
1:196	2:5	3:19	4:0	5:32	6:18	7:18	8:196	9:5	10:19	11:25	12:23	13:32	14:4	14	1
1:196	2:5	3:19	4:20	5:32	6:25	7:0	8:196	9:5	10:19	11:0	12:23	13:25	14:32	14	1
1:196	2:5	3:19	4:32	5:25	6:7	7:18	8:196	9:5	10:19	11:25	12:3	13:18	14:0	14	1
1:84	2:6	3:19	4:19	5:18	6:0	7:32	8:84	9:6	10:19	11:19	12:18	13:0	14:32	1	1
1:238	2:6	3:19	4:25	5:23	6:32	7:6	8:42	9:0	10:19	11:32	12:1	13:18	14:7	24	1
1:26	2:5	3:19	4:18	5:25	6:13	7:18	8:26	9:5	10:19	11:18	12:25	13:18	14:32	1	1
1:27	2:5	3:19	4:32	5:1	6:7	7:18	8:27	9:5	10:19	11:0	12:25	13:0	14:32	1	1
1:130	2:6	3:19	4:-1	5:-1	6:25	7:4	8:130	9:6	10:19	11:18	12:18	13:23	14:18	1	1
1:130	2:6	3:19	4:-1	5:0	6:32	7:25	8:130	9:6	10:19	11:18	12:25	13:32	14:0	1	1
1:26	2:4	3:19	4:29	5:6	6:25	7:0	8:26	9:4	10:19	11:25	12:0	13:18	14:26	1	1
1:26	2:4	3:19	4:19	5:23	6:7	7:18	8:26	9:5	10:19	11:15	12:25	13:23	14:18	1	1
1:26	2:5	3:19	4:15	5:25	6:23	7:18	8:26	9:4	10:19	11:30	12:25	13:23	14:18	1	1
1:26	2:4	3:19	4:25	5:0	6:32	7:6	8:26	9:4	10:19	11:25	12:0	13:20	14:18	1	1
1:26	2:4	3:19	4:23	5:32	6:32	7:18	8:26	9:4	10:19	11:30	12:32	13:23	14:19	1	1
1:10	2:5	3:19	4:18	5:25	6:25	7:19	8:10	9:4	10:19	11:32	12:25	13:3	14:13	39	1
1:52	2:4	3:18	4:25	5:4	6:4	7:18	8:52	9:4	10:18	11:25	12:4	13:4	14:18	1	1
1:32	2:1	3:19	4:18	5:3	6:7	7:13	8:32	9:1	10:19	11:25	12:32	13:0	14:32	1	1
1:219	2:5	3:19	4:-1	5:-1	6:3	7:19	8:219	9:4	10:19	11:19	12:18	13:4	14:18	15	1
1:166	2:3	3:19	4:-1	5:5	6:18	7:23	8:166	9:3	10:19	11:25	12:23	13:18	14:7	0	1
1:166	2:3	3:19	4:-1	5:5	6:18	7:23	8:166	9:3	10:19	11:25	12:23	13:18	14:7	39	1
1:72	2:5	3:19	4:25	5:32	6:18	7:18	8:72	9:5	10:19	11:25	12:3	13:23	14:13	15	1
1:72	2:5	3:19	4:18	5:25	6:13	7:18	8:72	9:5	10:19	11:18	12:30	13:23	14:13	15	1
1:72	2:5	3:19	4:15	5:25	6:32	7:25	8:72	9:5	10:19	11:18	12:25	13:13	14:18	15	1
1:95	2:4	3:19	4:0	5:25	6:3	7:19	8:90	9:5	10:19	11:18	12:3	13:18	14:7	22	1
1:52	2:4	3:18	4:25	5:4	6:4	7:18	8:52	9:4	10:18	11:25	12:4	13:4	14:18	1	1
1:142	2:5	3:19	4:-1	5:-1	6:32	7:32	8:142	9:5	10:19	11:20	12:25	13:0	14:32	15	1
1:258	2:6	3:19	4:18	5:25	6:19	7:4	8:12	9:4	10:19	11:19	12:19	13:4	14:16	8	8
1:230	2:4	3:18	4:18	5:20	6:18	7:18	8:230	9:4	10:18	11:23	12:20	13:32	14:4	1	1
1:230	2:4	3:18	4:18	5:20	6:32	7:18	8:230	9:4	10:18	11:10	12:4	13:18	14:29	1	1
1:232	2:6	3:19	4:0	5:32	6:7	7:13	8:232	9:6	10:19	11:24	12:25	13:25	14:0	1	1
1:232	2:6	3:19	4:32	5:1	6:18	7:7	8:232	9:6	10:19	11:32	12:23	13:18	14:32	1	1
1:51	2:5	3:19	4:0	5:32	6:18	7:4	8:51	9:5	10:19	11:25	12:32	13:18	14:18	1	1
1:52	2:4	3:18	4:25	5:4	6:4	7:18	8:52	9:4	10:18	11:25	12:4	13:4	14:18	1	1
1:187	2:0	3:19	4:19	5:25	6:18	7:32	8:188	9:2	10:19	11:19	12:23	13:32	14:25	39	1
1:264	2:6	3:19	4:19	5:18	6:18	7:4	8:264	9:6	10:19	11:18	12:18	13:25	14:32	1	1
1:210	2:5	3:19	4:20	5:25	6:25	7:19	8:11	9:5	10:19	11:18	12:25	13:25	14:0	25	1
1:166	2:3	3:19	4:19	5:32	6:18	7:13	8:166	9:3	10:19	11:32	12:0	13:32	14:-1	0	1
1:166	2:3	3:19	4:19	5:32	6:18	7:13	8:166	9:3	10:19	11:32	12:0	13:32	14:-1	39	1
1:166	2:3	3:19	4:0	5:23	6:18	7:18	8:166	9:3	10:19	11:32	12:1	13:18	14:32	0	1
1:166	2:3	3:19	4:0	5:23	6:18	7:18	8:166	9:3	10:19	11:32	12:1	13:18	14:32	39	1
1:91	2:4	3:19	4:0	5:25	6:3	7:19	8:90	9:5	10:19	11:19	12:3	13:19	14:23	22	1
1:26	2:5	3:19	4:25	5:3	6:18	7:25	8:26	9:5	10:19	11:18	12:25	13:25	14:18	1	1
1:26	2:5	3:19	4:25	5:20	6:18	7:25	8:26	9:4	10:19	11:18	12:25	13:25	14:0	1	1
1:185	2:6	3:19	4:18	5:18	6:25	7:24	8:185	9:6	10:19	11:25	12:25	13:23	14:32	1	1
1:258	2:6	3:19	4:25	5:25	6:23	7:18	8:258	9:6	10:19	11:15	12:25	13:23	14:25	1	1
1:173	2:5	3:19	4:25	5:30	6:13	7:18	8:16	9:4	10:19	11:13	12:18	13:25	14:18	6	1
1:166	2:3	3:19	4:19	5:25	6:32	7:6	8:166	9:3	10:19	11:19	12:25	13:25	14:32	0	1
1:166	2:3	3:19	4:19	5:25	6:32	7:6	8:166	9:3	10:19	11:19	12:25	13:25	14:32	39	1
1:196	2:5	3:19	4:32	5:25	6:0	7:32	8:196	9:5	10:19	11:32	12:18	13:3	14:19	14	1
1:196	2:5	3:19	4:18	5:32	6:13	7:18	8:196	9:5	10:19	11:18	12:25	13:0	14:0	14	1
1:196	2:6	3:19	4:20	5:25	6:23	7:19	8:196	9:5	10:19	11:20	12:25	13:18	14:18	14	1
1:196	2:6	3:19	4:15	5:25	6:18	7:18	8:196	9:5	10:19	11:32	12:1	13:18	14:18	14	1
1:14	2:4	3:16	4:13	5:4	6:18	7:18	8:14	9:4	10:19	11:18	12:4	13:32	14:18	1	1
1:258	2:6	3:19	4:32	5:25	6:19	7:18	8:166	9:3	10:19	11:19	12:19	13:18	14:18	7	1
1:258	2:6	3:19	4:0	5:32	6:23	7:19	8:166	9:3	10:19	11:19	12:23	13:18	14:15	7	1
1:258	2:6	3:19	4:0	5:23	6:32	7:32	8:166	9:3	10:19	11:32	12:23	13:15	14:18	7	1
1:73	2:3	3:19	4:25	5:3	6:18	7:18	8:73	9:3	10:19	11:24	12:23	13:7	14:18	1	1
1:18	2:4	3:18	4:32	5:4	6:25	7:18	8:18	9:4	10:16	11:18	12:4	13:18	14:32	1	1
1:18	2:4	3:16	4:18	5:4	6:18	7:32	8:18	9:4	10:18	11:23	12:4	13:32	14:32	1	1
1:18	2:4	3:18	4:23	5:4	6:32	7:32	8:18	9:4	10:16	11:32	12:4	13:15	14:25	1	1
1:166	2:3	3:19	4:23	5:32	6:18	7:15	8:166	9:3	10:19	11:0	12:32	13:10	14:16	0	1
1:166	2:3	3:19	4:23	5:32	6:18	7:15	8:166	9:3	10:19	11:0	12:32	13:10	14:16	39	1
1:166	2:3	3:19	4:0	5:32	6:10	7:16	8:166	9:3	10:19	11:18	12:32	13:10	14:18	0	1
1:166	2:3	3:19	4:0	5:32	6:10	7:16	8:166	9:3	10:19	11:18	12:32	13:10	14:18	39	1
1:166	2:3	3:19	4:18	5:32	6:10	7:18	8:166	9:3	10:19	11:32	12:23	13:32	14:4	0	1
1:166	2:3	3:19	4:18	5:32	6:10	7:18	8:166	9:3	10:19	11:32	12:23	13:32	14:4	39	1
